portfolio_id,return
PF00001001,0.02809852361679077
PF00001004,0.02712973952293396
PF00001009,0.021663814783096313
PF00001013,0.02561149001121521
PF00001014,0.025793790817260742
PF00001015,0.02561160922050476
PF00001017,0.02703237533569336
PF00001023,0.025510549545288086
PF00001024,0.02561149001121521
PF00001025,0.05315539240837097
PF00001028,0.025329768657684326
PF00001032,0.023351281881332397
PF00001036,0.025229722261428833
PF00001041,0.025709718465805054
PF00001045,0.024539083242416382
PF00001047,0.022073715925216675
PF00001049,0.024997621774673462
PF00001053,0.05315539240837097
PF00001060,0.025280863046646118
PF00001067,0.025280863046646118
PF00001068,0.025754213333129883
PF00001069,0.024450242519378662
PF00001077,0.025103062391281128
PF00001078,0.025793790817260742
PF00001085,0.02430698275566101
PF00001086,0.05279698967933655
PF00001087,0.025280863046646118
PF00001088,0.025229722261428833
PF00001092,0.028156191110610962
PF00001095,0.027131736278533936
PF00001099,0.024450361728668213
PF00001100,0.027778297662734985
PF00001104,0.024997621774673462
PF00001105,0.025992006063461304
PF00001107,0.025992006063461304
PF00001108,0.05275118350982666
PF00001112,0.025992006063461304
PF00001119,0.027329951524734497
PF00001123,0.025018125772476196
PF00001126,0.02622169256210327
PF00001132,0.02623400092124939
PF00001135,0.02628535032272339
PF00001145,0.02701517939567566
PF00001148,0.025606423616409302
PF00001153,0.026275187730789185
PF00001155,0.05241122841835022
PF00001161,0.029920905828475952
PF00001164,0.026556015014648438
PF00001165,0.029511094093322754
PF00001171,0.05467095971107483
PF00001178,0.029783815145492554
PF00001179,0.0298517644405365
PF00001180,0.053643882274627686
PF00001194,0.026371300220489502
PF00001199,0.02680027484893799
PF00001198,0.032933205366134644
PF00001203,0.026371300220489502
PF00001204,0.030088603496551514
PF00001209,0.05232661962509155
PF00001210,0.027133524417877197
PF00001218,0.026603400707244873
PF00001220,0.02680027484893799
PF00001223,0.02642020583152771
PF00001225,0.027133524417877197
PF00001227,0.026884227991104126
PF00001230,0.05635097622871399
PF00001233,0.026371300220489502
PF00001236,0.02748352289199829
PF00001238,0.02978891134262085
PF00001239,0.052702397108078
PF00001241,0.0493258535861969
PF00001243,0.027133524417877197
PF00001244,0.031760185956954956
PF00001245,0.049462974071502686
PF00001253,0.02642020583152771
PF00001255,0.030088603496551514
PF00001258,0.030779242515563965
PF00001260,0.029841482639312744
PF00001262,0.026371300220489502
PF00001264,0.027548134326934814
PF00001265,0.026371300220489502
