portfolio_id,return
PF00001001,0.025187905459456122
PF00001004,0.027265184186003995
PF00001009,0.02483755511313578
PF00001013,0.02521091844646911
PF00001014,0.025200649398850063
PF00001015,0.02521091844646911
PF00001017,0.03226398364646911
PF00001023,0.024629555113135783
PF00001024,0.025275418446469113
PF00001025,0.05302373333333334
PF00001028,0.025200649398850063
PF00001032,0.024629555113135783
PF00001036,0.02523392025075046
PF00001041,0.02523537453646474
PF00001045,0.02523392025075046
PF00001047,0.02523392025075046
PF00001049,0.02523537453646474
PF00001053,0.0580363
PF00001060,0.02523537453646474
PF00001067,0.02523537453646474
PF00001068,0.02523537453646474
PF00001069,0.02523537453646474
PF00001077,0.02523537453646474
PF00001078,0.02523537453646474
PF00001085,0.02523392025075046
PF00001086,0.05758173333333334
PF00001087,0.02523537453646474
PF00001088,0.02523392025075046
PF00001092,0.03170041861245867
PF00001095,0.02523392025075046
PF00001099,0.02523537453646474
PF00001100,0.02850832972361867
PF00001104,0.02523392025075046
PF00001105,0.0265506034965035
PF00001107,0.0265908034965035
PF00001108,0.05529530301659126
PF00001112,0.0265908034965035
PF00001119,0.0265506034965035
PF00001123,0.0265506034965035
PF00001126,0.026702803496503495
PF00001132,0.02634663095238095
PF00001135,0.02604125931372549
PF00001145,0.030696480000000005
PF00001148,0.026356730952380954
PF00001153,0.025290608313502584
PF00001155,0.05278706533333333
PF00001161,0.025290608313502584
PF00001164,0.025290608313502584
PF00001165,0.025290608313502584
PF00001171,0.03430949999999999
PF00001178,0.025277864374108644
PF00001179,0.031908
PF00001180,0.05777333333333333
PF00001194,0.025263985468141757
PF00001199,0.025263985468141757
PF00001198,0.02400036
PF00001203,0.025263985468141757
PF00001204,0.025263985468141757
PF00001209,0.029962799999999994
PF00001210,0.025290608313502584
PF00001218,0.025290608313502584
PF00001220,0.025290608313502584
PF00001223,0.025290608313502584
PF00001225,0.025290608313502584
PF00001227,0.025290608313502584
PF00001230,0.029169599999999997
PF00001233,0.025290608313502584
PF00001236,0.025279854941009972
PF00001238,0.028503054941009975
PF00001239,0.0578229619047619
PF00001241,0.05797324047619047
PF00001243,0.025290608313502584
PF00001244,0.03415368
PF00001245,0.05278706533333333
PF00001253,0.025290608313502584
PF00001255,0.024562766453037465
PF00001258,0.025290608313502584
PF00001260,0.031811254941009975
PF00001262,0.025290608313502584
PF00001264,0.025290608313502584
PF00001265,0.025290608313502584
PF00001270,0.05773773333333333
PF00001274,0.025290608313502584
PF00001277,0.025290608313502584
PF00001282,0.025281391646835915
PF00001283,0.031099679999999998
PF00001285,0.025290608313502584
PF00001288,0.02765989680147509
PF00001290,0.025290608313502584
PF00001294,0.025290608313502584
PF00001296,0.025290608313502584
PF00001303,0.025290608313502584
PF00001305,0.025277864374108644
PF00001306,0.025290608313502584
PF00001309,0.02540653984255457
PF00001310,0.025290608313502584
PF00001312,0.025290608313502584
PF00001313,0.05785616190476191
PF00001316,0.025307597721342452
PF00001319,0.025307597721342452
PF00001324,0.025307597721342452
PF00001325,0.025307597721342452
PF00001331,0.025307597721342452
PF00001333,0.0550021601594484
PF00001334,0.025302218175887903
PF00001335,0.025307597721342452
PF00001340,0.025307597721342452
PF00001345,0.025307597721342452
PF00001348,0.042267764285714285
PF00001352,0.025307597721342452
PF00001354,0.02530475746160219
PF00001355,0.05161677380952381
PF00001356,0.022836000000000002
PF00001368,0.025338924428169762
PF00001370,0.02550918321604855
PF00001372,0.0253360841684295
PF00001375,0.02531876154938188
PF00001382,0.025338924428169762
PF00001384,0.025338924428169762
PF00001388,0.028799137012987013
PF00001389,0.026142967647058823
PF00001391,0.02589819428571428
PF00001412,0.051015544
PF00001419,0.05563979825468649
PF00001424,0.029303488681318678
PF00001427,0.029746567142857137
PF00001428,0.029572807142857142
PF00001430,0.029027277252747247
PF00001432,0.04673599999999999
PF00001433,0.03017921
PF00001438,0.028833643333333332
PF00001440,0.05169851666666667
PF00001441,0.028618660975690973
PF00001446,0.02788239904761905
PF00001450,0.028054279047619046
PF00001453,0.052427552
PF00001456,0.028618660975690973
PF00001458,0.029104879157509155
PF00001463,0.05480391666666666
PF00001464,0.030275210000000004
PF00001471,0.05480391666666666
PF00001473,0.029482400000000002
PF00001474,0.05125765552941177
PF00001480,0.026702399999999998
PF00001486,0.051733340196078434
PF00001493,0.05573279825468649
PF00001494,0.03419760000000001
PF00001497,0.03170172023809524
PF00001500,0.03180090273074751
PF00001503,0.05502129019607843
PF00001505,0.03220756282598561
PF00001508,0.031609685825985605
PF00001510,0.03368
PF00001511,0.03093464439741418
PF00001512,0.05174049019607844
PF00001515,0.03058552582598561
PF00001516,0.052503966666666665
PF00001519,0.05573279825468649
PF00001522,0.032488460719672485
PF00001529,0.03171352807226874
PF00001532,0.03172138487899143
PF00001535,0.03300659057643123
PF00001536,0.03195164439741418
PF00001537,0.032488460719672485
PF00001540,0.03139
PF00001541,0.035734300307562854
PF00001542,0.05127946666666666
PF00001547,0.031119035295241848
PF00001550,0.05573279825468649
PF00001553,0.03286415357142857
PF00001556,0.03185527529524185
PF00001561,0.055474798254686486
PF00001564,0.055474798254686486
PF00001565,0.03179287529524184
PF00001569,0.03498170096162867
PF00001572,0.056658128571428566
PF00001575,0.03489525096162867
PF00001578,0.03489525096162867
PF00001579,0.05600719999999999
PF00001583,0.03489525096162867
PF00001589,0.034989880961628674
PF00001590,0.05633119999999999
PF00001592,0.031866
PF00001593,0.056658128571428566
PF00001597,0.03505081192982456
PF00001599,0.03475895903180411
PF00001614,0.03737607428571428
PF00001618,0.03727410285714285
PF00001619,0.03728610285714286
PF00001629,0.03728610285714286
PF00001626,0.03753780285714285
PF00001628,0.03669980285714285
PF00001631,0.057456171428571436
PF00001632,0.03728610285714286
PF00001633,0.03745935999999999
PF00001635,0.03670240285714285
PF00001642,0.03728610285714286
PF00001648,0.03917442307692308
PF00001654,0.03606354
PF00001655,0.037727914285714294
PF00001656,0.036711437362637364
PF00001660,0.03737628021978022
PF00001661,0.059145199999999995
PF00001665,0.036933080219780215
PF00001667,0.0592292
PF00001677,0.05983970000000001
PF00001682,0.03990433329057939
PF00001690,0.040408173290579386
PF00001693,0.04033260697478992
PF00001711,0.040339694999999995
PF00001712,0.04057061131578947
PF00001713,0.04006677131578947
PF00001714,0.04057061131578947
PF00001719,0.04057061131578947
PF00001728,0.04057061131578947
PF00001729,0.040339694999999995
PF00001731,0.05863499999999999
PF00001732,0.04057061131578947
PF00001745,0.044036154554655864
PF00001749,0.04399734503084634
PF00001751,0.06331400000000001
PF00001754,0.04399734503084634
PF00001756,0.0425779
PF00001765,0.04377986428571429
PF00001767,0.04345051590557275
PF00001768,0.06451920000000001
PF00001770,0.04249183056722689
PF00001772,0.04340480161985847
PF00001774,0.04345051590557275
PF00001776,0.04345051590557275
PF00001779,0.0648048
PF00001786,0.0639064
PF00001787,0.04340480161985847
PF00001789,0.04345051590557275
PF00001792,0.04358409485294118
PF00001793,0.0648048
PF00001797,0.04400760445344129
PF00001801,0.04066194945054945
PF00001805,0.043709447426257944
PF00001807,0.0648048
PF00001808,0.043709447426257944
PF00001809,0.043709447426257944
PF00001813,0.0440151044534413
PF00001819,0.04400760445344129
PF00001820,0.04400760445344129
PF00001824,0.04648383858428805
PF00001834,0.04628292896890344
PF00001837,0.06533657142857144
PF00001841,0.04625992896890343
PF00001842,0.04648383858428805
PF00001844,0.04618483858428805
PF00001846,0.04643899627659574
PF00001847,0.046235828968903436
PF00001848,0.04647526121653117
PF00001849,0.04656311835938831
PF00001854,0.044106
PF00001857,0.04647464583191578
PF00001863,0.04649050297477292
PF00001865,0.04677201066708061
PF00001867,0.0464828307525507
PF00001868,0.04726671358428804
PF00001869,0.046494052974772916
PF00001875,0.046494052974772916
PF00001878,0.06776
PF00001879,0.0464828307525507
PF00001880,0.0464828307525507
PF00001886,0.047061141888800076
PF00001887,0.04704991966657786
PF00001895,0.043562500000000004
PF00001900,0.04687045428196246
PF00001904,0.06715457142857142
PF00001907,0.04704991966657786
PF00001908,0.04657033035033853
