portfolio_id,return
PF00001001,0.0252484666
PF00001004,0.0252484666
PF00001009,0.0252484666
PF00001013,0.0253434421
PF00001014,0.0252484666
PF00001015,0.0253434421
PF00001017,0.0252484666
PF00001023,0.0252484666
PF00001024,0.0253434421
PF00001025,0.0543618326
PF00001028,0.0252484666
PF00001032,0.0252484666
PF00001036,0.0252484666
PF00001041,0.0252484666
PF00001045,0.0252484666
PF00001047,0.0252484666
PF00001049,0.0252484666
PF00001053,0.0546914084
PF00001060,0.0252484666
PF00001067,0.0252484666
PF00001068,0.0252484666
PF00001069,0.0252484666
PF00001077,0.0252484666
PF00001078,0.0252484666
PF00001085,0.0252484666
PF00001086,0.0546618326
PF00001087,0.0252484666
PF00001088,0.0252484666
PF00001092,0.0252484666
PF00001095,0.0252484666
PF00001099,0.0252484666
PF00001100,0.0252484666
PF00001104,0.0252484666
PF00001105,0.0265890799
PF00001107,0.0265890799
PF00001108,0.0573597672
PF00001112,0.0265890799
PF00001119,0.0265890799
PF00001123,0.0265890799
PF00001126,0.0265890799
PF00001132,0.0256190062
PF00001135,0.0256190062
PF00001145,0.0256190062
PF00001148,0.0256190062
PF00001153,0.0255709239
PF00001155,0.0580032218
PF00001161,0.0255709239
PF00001164,0.0255709239
PF00001165,0.0255709239
PF00001171,0.0580032218
PF00001178,0.0255709239
PF00001179,0.030366402
PF00001180,0.0580032218
PF00001194,0.0255709239
PF00001199,0.0255709239
PF00001198,0.0255709239
PF00001203,0.0255709239
PF00001204,0.0255709239
PF00001209,0.0580032218
PF00001210,0.0255709239
PF00001218,0.0255709239
PF00001220,0.0255709239
PF00001223,0.0255709239
PF00001225,0.0255709239
PF00001227,0.0255709239
PF00001230,0.0580032218
PF00001233,0.0255709239
PF00001236,0.0255709239
PF00001238,0.0255709239
PF00001239,0.057973646
PF00001241,0.057973646
PF00001243,0.0255709239
PF00001244,0.0255709239
PF00001245,0.057973646
PF00001253,0.0255709239
PF00001255,0.0255709239
PF00001258,0.0255709239
PF00001260,0.0255709239
PF00001262,0.0255709239
PF00001264,0.0255709239
PF00001265,0.0255709239
PF00001270,0.057973646
PF00001274,0.0288343239
PF00001277,0.0288343239
PF00001282,0.0288343239
PF00001283,0.0288343239
PF00001285,0.0288343239
PF00001288,0.0290989239
PF00001290,0.0290989239
PF00001294,0.0290989239
PF00001296,0.0290989239
PF00001303,0.0290989239
PF00001305,0.0290989239
PF00001306,0.0290989239
PF00001309,0.0290989239
PF00001310,0.0290989239
PF00001312,0.0290989239
PF00001313,0.0561321435
PF00001316,0.0289103976
PF00001319,0.0289103976
PF00001324,0.0289103976
PF00001325,0.0289103976
PF00001331,0.0289103976
PF00001333,0.0549658729
PF00001334,0.0289103976
PF00001335,0.0289103976
PF00001340,0.0289103976
PF00001345,0.0289103976
PF00001348,0.0548871529
PF00001352,0.0289103976
PF00001354,0.0289103976
PF00001355,0.0549658729
PF00001356,0.0549658729
PF00001368,0.0289393295
PF00001370,0.0289393295
PF00001372,0.0289393295
PF00001375,0.0289393295
PF00001382,0.0289393295
PF00001384,0.0289393295
PF00001388,0.0289584799
PF00001389,0.0289584799
PF00001391,0.0289584799
PF00001412,0.0443122143
PF00001419,0.0549658729
PF00001424,0.0321406843
PF00001427,0.0321325414
PF00001428,0.0321406843
PF00001430,0.0321406843
PF00001432,0.0458332143
PF00001433,0.0322125914
PF00001438,0.0320464343
PF00001440,0.0549658729
PF00001441,0.0314950797
PF00001446,0.0314217372
PF00001450,0.0314483372
PF00001453,0.0471035
PF00001456,0.0314217372
PF00001458,0.0314483372
PF00001463,0.0549658729
PF00001464,0.032428538
PF00001471,0.0549658729
PF00001473,0.0314217372
