portfolio_id,return
PF00001001,0.027264272282691723
PF00001004,0.024687118887046694
PF00001009,0.02373308953675689
PF00001013,0.026438625236258326
PF00001014,0.024280652436262512
PF00001015,0.026574584741403052
PF00001017,0.027104560792462207
PF00001023,0.023457412384574616
PF00001024,0.025904005360415767
PF00001025,0.056459589783118394
PF00001028,0.02488372442935438
PF00001032,0.02662253283505463
PF00001036,0.024004252871255963
PF00001041,0.025402714341185028
PF00001045,0.02376587090119779
PF00001047,0.02540754844913084
PF00001049,0.024470367539924147
PF00001053,0.05679629217845492
PF00001060,0.02525926901514729
PF00001067,0.02513822116945879
PF00001068,0.0250412085082245
PF00001069,0.02484012720965159
PF00001077,0.02495935564885648
PF00001078,0.025090260192786776
PF00001085,0.024428955532502593
PF00001086,0.05689281889644051
PF00001087,0.02526178812782549
PF00001088,0.024546904715311606
PF00001092,0.02440126242818372
PF00001095,0.02623564914062557
PF00001099,0.024810932878975216
PF00001100,0.026748771668907215
PF00001104,0.02496076025245393
PF00001105,0.024793636915572393
PF00001107,0.026143044936234854
PF00001108,0.05691018176309365
PF00001112,0.026143044936234854
PF00001119,0.02647871923658156
PF00001123,0.026085566386686517
PF00001126,0.02441565259744389
PF00001132,0.025827345629608933
PF00001135,0.025696006503434586
PF00001145,0.029092572382578785
PF00001148,0.025770736557663092
PF00001153,0.024754553411632494
PF00001155,0.05689281889644051
PF00001161,0.025307570149417445
PF00001164,0.02470189488294085
PF00001165,0.0256889848009066
PF00001171,0.05795873505932792
PF00001178,0.023411641068229263
PF00001179,0.03492720328583968
PF00001180,0.059884034207574585
PF00001194,0.02399645885207413
PF00001199,0.025174802191826096
PF00001198,0.028257614281115815
PF00001203,0.025299069745601564
PF00001204,0.025998656075684766
PF00001209,0.057163014347832074
PF00001210,0.024840985313369774
PF00001218,0.025187343901881168
PF00001220,0.02536999656779013
PF00001223,0.025361513530389533
PF00001225,0.024844649005796957
PF00001227,0.03601057619919792
PF00001230,0.05614833474868524
PF00001233,0.025358871836919882
PF00001236,0.025639958596378964
PF00001238,0.025849350340053628
PF00001239,0.05463174824506289
PF00001241,0.05607743219353208
PF00001243,0.024754553411632494
PF00001244,0.029942163752514815
PF00001245,0.056853024030244004
PF00001253,0.025363691969730963
PF00001255,0.0257084605599108
PF00001258,0.025412141941723084
PF00001260,0.02402579228820995
PF00001262,0.025361050276261312
PF00001264,0.02442443244098279
PF00001265,0.02530621330822824
PF00001270,0.05693878482875253
PF00001274,0.02401164225559885
PF00001277,0.025187343901881168
PF00001282,0.02609182237878077
PF00001283,0.029193189114303734
PF00001285,0.02518998559535082
PF00001288,0.027820140559106737
PF00001290,0.024754553411632494
PF00001294,0.025140546774746142
PF00001296,0.02518998559535082
PF00001303,0.02470189488294085
PF00001305,0.023641971375251522
PF00001306,0.02536735487432048
PF00001309,0.026348026036458354
PF00001310,0.02533106092704318
PF00001312,0.025361050276261312
PF00001313,0.056503132004562584
PF00001316,0.025057843961548323
PF00001319,0.02530839174756967
PF00001324,0.025552049158605154
PF00001325,0.02536999656779013
PF00001331,0.02530687218767318
PF00001333,0.05626856058088646
PF00001334,0.025187343901881168
PF00001335,0.025145986533695795
PF00001340,0.025669155656347538
PF00001345,0.025145986533695795
PF00001348,0.05351054827670519
PF00001352,0.025666513962877887
PF00001354,0.025497627721308824
PF00001355,0.053987842211125035
PF00001356,0.05334638626092997
PF00001368,0.026735271053168832
PF00001370,0.027567148302957478
PF00001372,0.02667888573793314
PF00001375,0.02534064887697063
PF00001382,0.026520378951757715
PF00001384,0.026850413672971855
PF00001388,0.029104771205533835
PF00001389,0.026632088610798115
PF00001391,0.02667888573793314
PF00001412,0.04692340777784545
PF00001419,0.05141892941484812
PF00001424,0.028906816949903616
PF00001427,0.028908995389245046
PF00001428,0.029241222483835594
PF00001430,0.028904175256433965
PF00001432,0.044185489131631485
PF00001433,0.029318035091851758
PF00001438,0.028062874197379867
PF00001440,0.053872001868577025
PF00001441,0.028318568359617997
PF00001446,0.028265909830926354
PF00001450,0.02759210410790981
PF00001453,0.051584295286865076
PF00001456,0.028361270703386305
PF00001458,0.02853544033189467
PF00001463,0.054374298202829165
PF00001464,0.028101209552213447
PF00001471,0.0551832334207693
PF00001473,0.030525926099749905
PF00001474,0.056992084797520104
PF00001480,0.027119463807504206
PF00001486,0.05501710092706267
PF00001493,0.05829501355970567
PF00001494,0.031110857245092962
PF00001497,0.031089614145308593
PF00001500,0.031137358191652493
PF00001503,0.055603999194682625
PF00001505,0.026570345784327785
PF00001508,0.02910038097666414
PF00001510,0.03137590523832056
PF00001511,0.031019174766363216
PF00001512,0.055574683317064354
PF00001515,0.03930875919964801
PF00001516,0.055612159172787265
PF00001519,0.05474377181278335
PF00001522,0.03233817435314047
PF00001529,0.03273057776463699
PF00001532,0.03226991341353653
PF00001535,0.03362744935756264
PF00001536,0.03234035279248191
PF00001537,0.03233817435314047
PF00001540,0.054057506088599
PF00001541,0.03304187449491286
PF00001542,0.0573909165724708
PF00001547,0.02795967677817849
PF00001550,0.058825148605959963
PF00001553,0.03234035279248191
PF00001556,0.03226991341353653
PF00001561,0.057723669277534966
PF00001564,0.0576302231346615
PF00001565,0.03226727172006688
PF00001569,0.03473968624054603
PF00001572,0.059184627628726366
PF00001575,0.03473968624054603
PF00001578,0.03471124242829024
PF00001579,0.056851888903117195
PF00001583,0.03471388412175989
PF00001589,0.03473968624054603
PF00001590,0.056851888903117195
PF00001592,0.038946740778049035
PF00001593,0.059184627628726366
PF00001597,0.03481378852408094
PF00001599,0.03456779809763806
PF00001614,0.036231911269056116
PF00001618,0.036155167292051565
PF00001619,0.0362229649775273
PF00001629,0.036225606670996946
PF00001626,0.03358656721567423
PF00001628,0.03505776133714452
PF00001631,0.05923925406943395
PF00001632,0.0362229649775273
PF00001633,0.036155167292051565
PF00001635,0.03506095396441268
PF00001642,0.03667814455936451
PF00001648,0.04064120471606112
PF00001654,0.03367453814404147
PF00001655,0.03826195902006913
PF00001656,0.03534765809694756
PF00001660,0.03660770518041913
PF00001661,0.06035258106680809
PF00001665,0.039198356453020694
PF00001667,0.06033875746502358
PF00001677,0.06037297297718249
PF00001682,0.040354311466621016
PF00001690,0.04035477472074923
PF00001693,0.04035213302727958
PF00001711,0.0419086704673009
PF00001712,0.04035477472074923
PF00001713,0.04035213302727958
PF00001714,0.04035477472074923
PF00001719,0.04035477472074923
PF00001728,0.04035477472074923
PF00001729,0.04076298607296985
PF00001731,0.06348934220480673
PF00001732,0.04035477472074923
PF00001745,0.04420191779112089
PF00001749,0.044199276097651244
PF00001751,0.057682787418135546
PF00001754,0.04481714938187347
PF00001756,0.04273232824109201
PF00001765,0.042340802238906634
PF00001767,0.04423907096384775
PF00001768,0.06713069449947136
PF00001770,0.04296107284664307
PF00001772,0.044168875065844215
PF00001774,0.044243891096658834
PF00001776,0.0442417126573174
PF00001779,0.06678744899582709
PF00001786,0.06462193086923092
PF00001787,0.05168860912002423
PF00001789,0.0442417126573174
PF00001792,0.04424124940318919
PF00001793,0.06759896287925293
PF00001797,0.04426542809587173
PF00001801,0.04126770174412767
PF00001805,0.044218392623184694
PF00001807,0.06759896287925293
PF00001808,0.044218392623184694
PF00001809,0.044215750929715046
PF00001813,0.04426542809587173
PF00001819,0.04426542809587173
PF00001820,0.04426542809587173
PF00001824,0.04499851200009741
PF00001834,0.04703730981152037
PF00001837,0.06749004470919048
PF00001841,0.04254467468809807
PF00001842,0.04640403756889143
PF00001844,0.046348519058803786
PF00001846,0.046185625917692846
PF00001847,0.046260641948507465
PF00001848,0.05461092609114064
PF00001849,0.046205237434291765
PF00001854,0.04158483431735329
PF00001857,0.04608567164576922
PF00001863,0.047287432994933376
PF00001865,0.04690260739130878
PF00001867,0.04690478583065022
PF00001868,0.04946681154496334
PF00001869,0.04690260739130878
PF00001875,0.04690260739130878
PF00001878,0.06387749978194579
PF00001879,0.04691109042870939
PF00001880,0.04691109042870939
PF00001886,0.04619495320441519
PF00001887,0.0462034362418158
PF00001895,0.0435803126255076
PF00001900,0.04633422266608142
PF00001904,0.06685334375070737
PF00001907,0.04619713164375663
PF00001908,0.046332044226739984
PF00001912,0.04624669114844182
PF00001920,0.06345987125371805
PF00001921,0.06887196400945778
PF00001922,0.046332044226739984
PF00001923,0.042859346514105646
PF00001924,0.04619495320441519
PF00001925,0.04823902887395996
PF00001929,0.05389555228471416
PF00001935,0.07047662548926326
PF00001936,0.04954976152552921
PF00001937,0.04954976152552921
PF00001939,0.04953724603870423
PF00001951,0.04605151282159085
PF00001948,0.04966342307234175
PF00001952,0.06720772423073516
PF00001953,0.04929869397334582
PF00001960,0.04979188116492752
PF00001963,0.049204391245672004
PF00001966,0.06751340558731452
PF00001970,0.05002678353976571
PF00001975,0.049891216681106215
PF00001978,0.04998627227889055
PF00001985,0.07250187468388494
PF00001987,0.06917412936102198
PF00001988,0.049891216681106215
PF00001995,0.05018202556179097
PF00001996,0.049770344165714624
PF00001997,0.05165663650174915
PF00001999,0.06851872425515133
PF00002000,0.04645891838140778
PF00002001,0.07231958716739083
PF00002008,0.05292291491155082
PF00002010,0.07247904231914815
PF00002011,0.05263387286433348
PF00002012,0.05292921950960999
PF00002015,0.0525125894186523
PF00002016,0.053125064945642876
PF00002022,0.053426106133565
PF00002026,0.05394543221438471
PF00002031,0.05390994320058358
PF00002032,0.05270146925861044
PF00002036,0.054181212828166805
PF00002038,0.05422824830085384
PF00002042,0.05422824830085384
PF00002044,0.06766439304040106
PF00002045,0.053785122480507715
PF00002049,0.054535931714504014
PF00002050,0.05325037357672022
PF00002051,0.05473808174859607
PF00002054,0.05066012035535896
PF00002058,0.05444619228437866
PF00002069,0.05360772013034661
PF00002073,0.05360772013034661
PF00002076,0.05289136509354645
PF00002077,0.05401309692836379
PF00002084,0.05320212516071581
PF00002085,0.0532574253828771
PF00002087,0.05249911204524246
PF00002089,0.05342761417734153
PF00002099,0.05428325051564647
PF00002103,0.05304995243619584
PF00002105,0.05160879086298285
PF00002106,0.05291286141387105
PF00002109,0.05274226902254567
PF00002113,0.05306780767168797
PF00002121,0.05337549108533814
PF00002128,0.07280553018768171
PF00002129,0.0519397463425624
PF00002131,0.04978176782118576
PF00002140,0.060351323003960115
PF00002141,0.0580566189120376
PF00002144,0.05521679031935582
PF00002145,0.060351323003960115
PF00002146,0.05881707320608582
PF00002148,0.060351323003960115
PF00002149,0.06267306632034622
PF00002152,0.055852926740833836
PF00002154,0.06064123822744485
PF00002158,0.060351323003960115
PF00002159,0.060351323003960115
PF00002163,0.05563686046127406
PF00002164,0.05993359677107567
PF00002165,0.055852926740833836
PF00002169,0.053482458134566875
PF00002170,0.05218587957476152
PF00002175,0.04962263610540424
PF00002185,0.053167712151876836
PF00002190,0.05372725343797211
PF00002192,0.05218587957476152
PF00002193,0.05412882594496574
PF00002194,0.0543309759790578
PF00002196,0.04891607743388287
PF00002197,0.051624596817739385
PF00002199,0.05218587957476152
PF00002200,0.053217419990229886
PF00002206,0.056786906652655754
PF00002208,0.05218587957476152
PF00002211,0.05316852645145877
PF00002213,0.05375337548695475
PF00002214,0.0504974342039502
PF00002216,0.05347620986510894
PF00002217,0.05347620986510894
PF00002223,0.05367835989920099
PF00002224,0.05316852645145877
PF00002230,0.052228061746216026
PF00002232,0.054079932406194624
PF00002238,0.05344759330168424
